user_id,event_date,event
51675,2026-08-19,page_view
51676,2026-08-20,page_view
51677,2026-08-19,page_view
51677,2026-08-20,hotel_click
51678,2026-08-22,page_view
51678,2026-08-23,hotel_click
51679,2026-08-29,page_view
51680,2026-08-13,page_view
51681,2026-08-06,page_view
51682,2026-08-10,page_view
51683,2026-08-29,page_view
51684,2026-08-11,page_view
51684,2026-08-11,hotel_click
51685,2026-08-23,page_view
51686,2026-08-30,page_view
51686,2026-08-31,hotel_click
51686,2026-09-01,checkout_start
51687,2026-08-25,page_view
51687,2026-08-26,hotel_click
51687,2026-08-27,checkout_start
51688,2026-08-16,page_view
51688,2026-08-17,hotel_click
51689,2026-08-26,page_view
51690,2026-08-25,page_view
51690,2026-08-26,hotel_click
51690,2026-08-27,checkout_start
51690,2026-08-29,booking
51691,2026-08-23,page_view
51691,2026-08-24,hotel_click
51692,2026-08-27,page_view
51693,2026-08-01,page_view
51694,2026-08-19,page_view
51694,2026-08-20,hotel_click
51694,2026-08-20,checkout_start
51695,2026-08-05,page_view
51696,2026-08-26,page_view
51697,2026-08-28,page_view
51698,2026-08-27,page_view
51699,2026-08-06,page_view
51700,2026-08-06,page_view
51700,2026-08-07,hotel_click
51701,2026-08-05,page_view
51702,2026-08-06,page_view
51703,2026-08-25,page_view
51703,2026-08-25,hotel_click
51704,2026-08-13,page_view
51704,2026-08-14,hotel_click
51705,2026-08-30,page_view
51705,2026-08-30,hotel_click
51706,2026-08-01,page_view
51707,2026-08-01,page_view
51707,2026-08-01,hotel_click
51708,2026-08-25,page_view
51708,2026-08-26,hotel_click
51708,2026-08-26,checkout_start
51709,2026-08-14,page_view
51710,2026-08-08,page_view
51710,2026-08-08,hotel_click
51711,2026-08-09,page_view
51712,2026-08-23,page_view
51713,2026-08-10,page_view
51713,2026-08-11,hotel_click
51714,2026-08-06,page_view
51714,2026-08-07,hotel_click
51714,2026-08-07,checkout_start
51715,2026-08-09,page_view
51716,2026-08-18,page_view
51716,2026-08-18,hotel_click
51716,2026-08-18,checkout_start
51717,2026-08-15,page_view
51717,2026-08-16,hotel_click
51718,2026-08-04,page_view
51719,2026-08-02,page_view
51720,2026-08-30,page_view
51720,2026-08-31,hotel_click
51720,2026-08-31,checkout_start
51721,2026-08-06,page_view
51722,2026-08-17,page_view
51722,2026-08-18,hotel_click
51723,2026-08-07,page_view
51724,2026-08-23,page_view
51725,2026-08-23,page_view
51726,2026-08-30,page_view
51726,2026-08-31,hotel_click
51727,2026-08-20,page_view
51728,2026-08-15,page_view
51729,2026-08-24,page_view
51729,2026-08-24,hotel_click
51730,2026-08-21,page_view
51730,2026-08-22,hotel_click
51731,2026-08-02,page_view
51732,2026-08-21,page_view
51733,2026-08-12,page_view
51733,2026-08-13,hotel_click
51733,2026-08-13,checkout_start
51734,2026-08-10,page_view
51735,2026-08-25,page_view
51736,2026-08-26,page_view
51736,2026-08-26,hotel_click
51737,2026-08-17,page_view
51737,2026-08-17,hotel_click
51738,2026-08-27,page_view
51738,2026-08-27,hotel_click
51738,2026-08-27,checkout_start
51739,2026-08-18,page_view
51740,2026-08-16,page_view
51741,2026-08-10,page_view
51742,2026-08-08,page_view
51742,2026-08-08,hotel_click
51743,2026-08-29,page_view
51743,2026-08-29,hotel_click
51744,2026-08-21,page_view
51745,2026-08-28,page_view
51746,2026-08-25,page_view
51746,2026-08-26,hotel_click
51746,2026-08-26,checkout_start
51747,2026-08-22,page_view
51747,2026-08-23,hotel_click
51748,2026-08-13,page_view
51749,2026-08-16,page_view
51749,2026-08-17,hotel_click
51750,2026-08-08,page_view
51751,2026-08-12,page_view
51752,2026-08-17,page_view
51753,2026-08-16,page_view
51754,2026-08-09,page_view
51755,2026-08-25,page_view
51756,2026-08-19,page_view
51756,2026-08-20,hotel_click
51757,2026-08-17,page_view
51757,2026-08-17,hotel_click
51757,2026-08-17,checkout_start
51758,2026-08-24,page_view
51758,2026-08-24,hotel_click
51758,2026-08-25,checkout_start
51759,2026-08-08,page_view
51759,2026-08-09,hotel_click
51760,2026-08-12,page_view
51760,2026-08-12,hotel_click
51761,2026-08-09,page_view
51762,2026-08-30,page_view
51763,2026-08-06,page_view
51764,2026-08-25,page_view
51764,2026-08-26,hotel_click
51765,2026-08-28,page_view
51765,2026-08-29,hotel_click
51766,2026-08-10,page_view
51767,2026-08-09,page_view
51768,2026-08-28,page_view
51769,2026-08-29,page_view
51769,2026-08-30,hotel_click
51770,2026-08-04,page_view
51771,2026-08-11,page_view
51772,2026-08-21,page_view
51773,2026-08-22,page_view
51773,2026-08-23,hotel_click
51773,2026-08-24,checkout_start
51773,2026-08-26,booking
51774,2026-08-06,page_view
51775,2026-08-26,page_view
51776,2026-08-18,page_view
51776,2026-08-18,hotel_click
51776,2026-08-19,checkout_start
51777,2026-08-04,page_view
51777,2026-08-05,hotel_click
51777,2026-08-06,checkout_start
51778,2026-08-12,page_view
51779,2026-08-09,page_view
51780,2026-08-15,page_view
51781,2026-08-23,page_view
51782,2026-08-09,page_view
51783,2026-08-06,page_view
51784,2026-08-11,page_view
51785,2026-08-07,page_view
51786,2026-08-25,page_view
51787,2026-08-14,page_view
51787,2026-08-15,hotel_click
51787,2026-08-16,checkout_start
51788,2026-08-28,page_view
51788,2026-08-28,hotel_click
51789,2026-08-16,page_view
51789,2026-08-16,hotel_click
51790,2026-08-15,page_view
51790,2026-08-16,hotel_click
51790,2026-08-17,checkout_start
51790,2026-08-18,booking
51791,2026-08-20,page_view
51791,2026-08-21,hotel_click
51791,2026-08-21,checkout_start
51791,2026-08-23,booking
51792,2026-08-09,page_view
51793,2026-08-19,page_view
51794,2026-08-30,page_view
51795,2026-08-12,page_view
51795,2026-08-13,hotel_click
51796,2026-08-30,page_view
51797,2026-08-11,page_view
51797,2026-08-11,hotel_click
51797,2026-08-11,checkout_start
51798,2026-08-28,page_view
51799,2026-08-30,page_view
51800,2026-08-08,page_view
51801,2026-08-03,page_view
51802,2026-08-19,page_view
51802,2026-08-20,hotel_click
51803,2026-08-03,page_view
51804,2026-08-25,page_view
51805,2026-08-26,page_view
51806,2026-08-30,page_view
51807,2026-08-03,page_view
51808,2026-08-06,page_view
51809,2026-08-11,page_view
51809,2026-08-12,hotel_click
51810,2026-08-30,page_view
51810,2026-08-31,hotel_click
51810,2026-08-31,checkout_start
51811,2026-08-20,page_view
51811,2026-08-20,hotel_click
51812,2026-08-14,page_view
51812,2026-08-14,hotel_click
51813,2026-08-02,page_view
51814,2026-08-12,page_view
51815,2026-08-16,page_view
51815,2026-08-17,hotel_click
51816,2026-08-28,page_view
51817,2026-08-03,page_view
51818,2026-08-21,page_view
51819,2026-08-16,page_view
51820,2026-08-10,page_view
51821,2026-08-20,page_view
51822,2026-08-05,page_view
51823,2026-08-13,page_view
51824,2026-08-12,page_view
51825,2026-08-27,page_view
51825,2026-08-27,hotel_click
51825,2026-08-27,checkout_start
51826,2026-08-01,page_view
51827,2026-08-20,page_view
51827,2026-08-20,hotel_click
51827,2026-08-21,checkout_start
51828,2026-08-11,page_view
51828,2026-08-11,hotel_click
51828,2026-08-11,checkout_start
51829,2026-08-26,page_view
51829,2026-08-27,hotel_click
51830,2026-08-19,page_view
51831,2026-08-29,page_view
51832,2026-08-15,page_view
51832,2026-08-16,hotel_click
51833,2026-08-18,page_view
51833,2026-08-19,hotel_click
51833,2026-08-19,checkout_start
51833,2026-08-21,booking
51834,2026-08-16,page_view
51835,2026-08-07,page_view
51835,2026-08-08,hotel_click
51835,2026-08-09,checkout_start
51835,2026-08-10,booking
51836,2026-08-10,page_view
51836,2026-08-11,hotel_click
51836,2026-08-12,checkout_start
51837,2026-08-25,page_view
51837,2026-08-25,hotel_click
51838,2026-08-16,page_view
51839,2026-08-17,page_view
51839,2026-08-17,hotel_click
51839,2026-08-18,checkout_start
51840,2026-08-28,page_view
51841,2026-08-07,page_view
51841,2026-08-07,hotel_click
51841,2026-08-08,checkout_start
51842,2026-08-11,page_view
51843,2026-08-28,page_view
51843,2026-08-29,hotel_click
51843,2026-08-29,checkout_start
51843,2026-08-30,booking
51844,2026-08-17,page_view
51844,2026-08-18,hotel_click
51844,2026-08-19,checkout_start
51845,2026-08-05,page_view
51846,2026-08-01,page_view
51847,2026-08-03,page_view
51848,2026-08-16,page_view
51849,2026-08-24,page_view
51850,2026-08-29,page_view
51850,2026-08-30,hotel_click
51850,2026-08-30,checkout_start
51851,2026-08-15,page_view
51852,2026-08-04,page_view
51853,2026-08-12,page_view
51853,2026-08-13,hotel_click
51854,2026-08-01,page_view
51855,2026-08-17,page_view
51855,2026-08-18,hotel_click
51855,2026-08-19,checkout_start
51856,2026-08-24,page_view
51857,2026-08-15,page_view
51858,2026-08-30,page_view
51859,2026-08-24,page_view
51860,2026-08-20,page_view
51861,2026-08-20,page_view
51862,2026-08-10,page_view
51863,2026-08-11,page_view
51864,2026-08-18,page_view
51864,2026-08-18,hotel_click
51864,2026-08-19,checkout_start
51865,2026-08-02,page_view
51866,2026-08-28,page_view
51866,2026-08-29,hotel_click
51867,2026-08-06,page_view
51867,2026-08-06,hotel_click
51868,2026-08-16,page_view
51869,2026-08-24,page_view
51870,2026-08-07,page_view
51871,2026-08-23,page_view
51872,2026-08-19,page_view
51872,2026-08-19,hotel_click
51873,2026-08-12,page_view
51874,2026-08-18,page_view
51874,2026-08-18,hotel_click
51875,2026-08-10,page_view
51875,2026-08-11,hotel_click
51876,2026-08-07,page_view
51877,2026-08-04,page_view
51877,2026-08-05,hotel_click
51877,2026-08-06,checkout_start
51877,2026-08-06,booking
51878,2026-08-17,page_view
51879,2026-08-17,page_view
51880,2026-08-04,page_view
51881,2026-08-21,page_view
51882,2026-08-05,page_view
51883,2026-08-01,page_view
51884,2026-08-19,page_view
51885,2026-08-22,page_view
51886,2026-08-26,page_view
51887,2026-08-23,page_view
51888,2026-08-11,page_view
51889,2026-08-01,page_view
51890,2026-08-08,page_view
51891,2026-08-04,page_view
51891,2026-08-05,hotel_click
51891,2026-08-06,checkout_start
51892,2026-08-29,page_view
51893,2026-08-25,page_view
51893,2026-08-26,hotel_click
51894,2026-08-27,page_view
51895,2026-08-27,page_view
51896,2026-08-22,page_view
51896,2026-08-22,hotel_click
51896,2026-08-22,checkout_start
51896,2026-08-24,booking
51897,2026-08-15,page_view
51897,2026-08-16,hotel_click
51898,2026-08-17,page_view
51898,2026-08-17,hotel_click
51899,2026-08-18,page_view
51900,2026-08-03,page_view
51901,2026-08-18,page_view
51901,2026-08-19,hotel_click
51901,2026-08-19,checkout_start
51902,2026-08-26,page_view
51903,2026-08-07,page_view
51903,2026-08-08,hotel_click
51903,2026-08-08,checkout_start
51904,2026-08-28,page_view
51904,2026-08-28,hotel_click
51905,2026-08-17,page_view
51905,2026-08-18,hotel_click
51906,2026-08-25,page_view
51906,2026-08-25,hotel_click
51906,2026-08-25,checkout_start
51907,2026-08-18,page_view
51908,2026-08-20,page_view
51908,2026-08-20,hotel_click
51909,2026-08-08,page_view
51910,2026-08-11,page_view
51910,2026-08-11,hotel_click
51911,2026-08-03,page_view
51911,2026-08-04,hotel_click
51912,2026-08-25,page_view
51912,2026-08-25,hotel_click
51912,2026-08-25,checkout_start
51913,2026-08-07,page_view
51913,2026-08-08,hotel_click
51913,2026-08-09,checkout_start
51914,2026-08-15,page_view
51915,2026-08-10,page_view
51916,2026-08-12,page_view
51917,2026-08-12,page_view
51918,2026-08-19,page_view
51919,2026-08-19,page_view
51920,2026-08-15,page_view
51921,2026-08-21,page_view
51922,2026-08-21,page_view
51923,2026-08-26,page_view
51924,2026-08-05,page_view
51925,2026-08-28,page_view
51926,2026-08-13,page_view
51927,2026-08-25,page_view
51928,2026-08-09,page_view
51929,2026-08-22,page_view
51929,2026-08-23,hotel_click
51929,2026-08-24,checkout_start
51929,2026-08-25,booking
51930,2026-08-27,page_view
51931,2026-08-27,page_view
51932,2026-08-23,page_view
51932,2026-08-24,hotel_click
51932,2026-08-24,checkout_start
51933,2026-08-10,page_view
51933,2026-08-10,hotel_click
51934,2026-08-08,page_view
51935,2026-08-09,page_view
51936,2026-08-06,page_view
51936,2026-08-06,hotel_click
51936,2026-08-06,checkout_start
51936,2026-08-08,booking
51937,2026-08-24,page_view
51937,2026-08-25,hotel_click
51937,2026-08-25,checkout_start
51937,2026-08-27,booking
51938,2026-08-18,page_view
51939,2026-08-10,page_view
51940,2026-08-24,page_view
51940,2026-08-25,hotel_click
51940,2026-08-25,checkout_start
51941,2026-08-15,page_view
51942,2026-08-13,page_view
51942,2026-08-14,hotel_click
51942,2026-08-15,checkout_start
51942,2026-08-17,booking
51943,2026-08-11,page_view
51944,2026-08-02,page_view
51944,2026-08-03,hotel_click
51944,2026-08-04,checkout_start
51945,2026-08-08,page_view
51946,2026-08-18,page_view
51946,2026-08-18,hotel_click
51946,2026-08-19,checkout_start
51946,2026-08-21,booking
51947,2026-08-03,page_view
51947,2026-08-03,hotel_click
51948,2026-08-23,page_view
51948,2026-08-24,hotel_click
51948,2026-08-24,checkout_start
51949,2026-08-27,page_view
51950,2026-08-25,page_view
51950,2026-08-26,hotel_click
51950,2026-08-26,checkout_start
51951,2026-08-03,page_view
51952,2026-08-21,page_view
51952,2026-08-22,hotel_click
51953,2026-08-25,page_view
51954,2026-08-07,page_view
51955,2026-08-30,page_view
51956,2026-08-18,page_view
51957,2026-08-21,page_view
51957,2026-08-22,hotel_click
51957,2026-08-22,checkout_start
51958,2026-08-21,page_view
51959,2026-08-09,page_view
51960,2026-08-18,page_view
51961,2026-08-01,page_view
51962,2026-08-04,page_view
51963,2026-08-04,page_view
51964,2026-08-17,page_view
51964,2026-08-18,hotel_click
51965,2026-08-26,page_view
51966,2026-08-23,page_view
51967,2026-08-02,page_view
51968,2026-08-27,page_view
51969,2026-08-15,page_view
51970,2026-08-13,page_view
51970,2026-08-13,hotel_click
51971,2026-08-09,page_view
51971,2026-08-09,hotel_click
51971,2026-08-09,checkout_start
51971,2026-08-11,booking
51972,2026-08-07,page_view
51973,2026-08-29,page_view
51974,2026-08-29,page_view
51975,2026-08-12,page_view
51976,2026-08-12,page_view
51977,2026-08-14,page_view
51978,2026-08-23,page_view
51978,2026-08-24,hotel_click
51978,2026-08-25,checkout_start
51978,2026-08-27,booking
51979,2026-08-15,page_view
51979,2026-08-15,hotel_click
51980,2026-08-01,page_view
51981,2026-08-30,page_view
51982,2026-08-09,page_view
51983,2026-08-26,page_view
51983,2026-08-26,hotel_click
51984,2026-08-16,page_view
51984,2026-08-17,hotel_click
51984,2026-08-18,checkout_start
51984,2026-08-18,booking
51985,2026-08-09,page_view
51986,2026-08-16,page_view
51987,2026-08-02,page_view
51988,2026-08-10,page_view
51988,2026-08-10,hotel_click
51989,2026-08-25,page_view
51989,2026-08-26,hotel_click
51990,2026-08-18,page_view
51991,2026-08-13,page_view
51992,2026-08-02,page_view
51993,2026-08-29,page_view
51994,2026-08-29,page_view
51995,2026-08-13,page_view
51996,2026-08-24,page_view
51997,2026-08-03,page_view
51997,2026-08-03,hotel_click
51998,2026-08-30,page_view
51998,2026-08-31,hotel_click
51998,2026-09-01,checkout_start
51999,2026-08-15,page_view
52000,2026-08-03,page_view
52000,2026-08-04,hotel_click
52000,2026-08-04,checkout_start
52000,2026-08-04,booking
52001,2026-08-23,page_view
52001,2026-08-23,hotel_click
52001,2026-08-23,checkout_start
52002,2026-08-10,page_view
52002,2026-08-10,hotel_click
52002,2026-08-10,checkout_start
52003,2026-08-06,page_view
52004,2026-08-23,page_view
52005,2026-08-22,page_view
52006,2026-08-14,page_view
52007,2026-08-09,page_view
52008,2026-08-18,page_view
52009,2026-08-08,page_view
52010,2026-08-27,page_view
52011,2026-08-06,page_view
52012,2026-08-15,page_view
52012,2026-08-15,hotel_click
52013,2026-08-14,page_view
52014,2026-08-15,page_view
52015,2026-08-20,page_view
52016,2026-08-06,page_view
52016,2026-08-06,hotel_click
52017,2026-08-22,page_view
52017,2026-08-23,hotel_click
52017,2026-08-24,checkout_start
52017,2026-08-25,booking
52018,2026-08-12,page_view
52018,2026-08-12,hotel_click
52018,2026-08-12,checkout_start
52018,2026-08-13,booking
52019,2026-08-10,page_view
52019,2026-08-10,hotel_click
52019,2026-08-11,checkout_start
52019,2026-08-11,booking
52020,2026-08-19,page_view
52020,2026-08-19,hotel_click
52020,2026-08-19,checkout_start
52021,2026-08-08,page_view
52021,2026-08-08,hotel_click
52022,2026-08-05,page_view
52023,2026-08-27,page_view
52024,2026-08-10,page_view
52024,2026-08-10,hotel_click
52025,2026-08-11,page_view
52026,2026-08-20,page_view
52027,2026-08-14,page_view
52028,2026-08-14,page_view
52029,2026-08-29,page_view
52029,2026-08-30,hotel_click
52030,2026-08-02,page_view
52031,2026-08-30,page_view
52032,2026-08-26,page_view
52032,2026-08-26,hotel_click
52032,2026-08-26,checkout_start
52032,2026-08-28,booking
52033,2026-08-17,page_view
52033,2026-08-18,hotel_click
52034,2026-08-15,page_view
52035,2026-08-29,page_view
52036,2026-08-23,page_view
52036,2026-08-24,hotel_click
52036,2026-08-25,checkout_start
52036,2026-08-25,booking
52037,2026-08-26,page_view
52038,2026-08-27,page_view
52038,2026-08-27,hotel_click
52038,2026-08-28,checkout_start
52039,2026-08-03,page_view
52039,2026-08-03,hotel_click
52040,2026-08-03,page_view
52041,2026-08-03,page_view
52041,2026-08-03,hotel_click
52042,2026-08-26,page_view
52042,2026-08-27,hotel_click
52043,2026-08-28,page_view
52044,2026-08-29,page_view
52044,2026-08-29,hotel_click
52044,2026-08-29,checkout_start
52044,2026-08-29,booking
52045,2026-08-03,page_view
52046,2026-08-18,page_view
52047,2026-08-06,page_view
52047,2026-08-06,hotel_click
52047,2026-08-06,checkout_start
52048,2026-08-14,page_view
52049,2026-08-26,page_view
52050,2026-08-03,page_view
52050,2026-08-03,hotel_click
52051,2026-08-01,page_view
52051,2026-08-02,hotel_click
52051,2026-08-03,checkout_start
52051,2026-08-04,booking
52052,2026-08-10,page_view
52053,2026-08-13,page_view
52053,2026-08-14,hotel_click
52054,2026-08-29,page_view
52055,2026-08-09,page_view
52056,2026-08-22,page_view
52056,2026-08-23,hotel_click
52056,2026-08-23,checkout_start
52057,2026-08-22,page_view
52058,2026-08-26,page_view
52058,2026-08-27,hotel_click
52058,2026-08-27,checkout_start
52058,2026-08-29,booking
52059,2026-08-25,page_view
52059,2026-08-26,hotel_click
52060,2026-08-02,page_view
52061,2026-08-10,page_view
52062,2026-08-25,page_view
52063,2026-08-30,page_view
52064,2026-08-12,page_view
52064,2026-08-13,hotel_click
52064,2026-08-14,checkout_start
52064,2026-08-16,booking
52065,2026-08-19,page_view
52066,2026-08-03,page_view
52067,2026-08-19,page_view
52067,2026-08-20,hotel_click
52068,2026-08-01,page_view
52068,2026-08-02,hotel_click
52068,2026-08-02,checkout_start
52068,2026-08-04,booking
52069,2026-08-26,page_view
52069,2026-08-27,hotel_click
52069,2026-08-27,checkout_start
52070,2026-08-15,page_view
52071,2026-08-23,page_view
52072,2026-08-26,page_view
52073,2026-08-13,page_view
52073,2026-08-14,hotel_click
52074,2026-08-07,page_view
52075,2026-08-02,page_view
52076,2026-08-22,page_view
52077,2026-08-20,page_view
52077,2026-08-21,hotel_click
52077,2026-08-21,checkout_start
52078,2026-08-11,page_view
52079,2026-08-23,page_view
52079,2026-08-24,hotel_click
52080,2026-08-16,page_view
52080,2026-08-17,hotel_click
52080,2026-08-18,checkout_start
52081,2026-08-14,page_view
52081,2026-08-15,hotel_click
52081,2026-08-16,checkout_start
52081,2026-08-16,booking
52082,2026-08-30,page_view
52083,2026-08-23,page_view
52083,2026-08-24,hotel_click
52084,2026-08-15,page_view
52085,2026-08-20,page_view
52086,2026-08-19,page_view
52086,2026-08-19,hotel_click
52087,2026-08-07,page_view
52088,2026-08-09,page_view
52088,2026-08-09,hotel_click
52088,2026-08-09,checkout_start
52089,2026-08-04,page_view
52089,2026-08-05,hotel_click
52090,2026-08-06,page_view
52090,2026-08-07,hotel_click
52090,2026-08-08,checkout_start
52090,2026-08-10,booking
52091,2026-08-23,page_view
52092,2026-08-10,page_view
52093,2026-08-03,page_view
52094,2026-08-21,page_view
52094,2026-08-21,hotel_click
52094,2026-08-21,checkout_start
52095,2026-08-28,page_view
52095,2026-08-28,hotel_click
52096,2026-08-30,page_view
52096,2026-08-31,hotel_click
52096,2026-09-01,checkout_start
52097,2026-08-01,page_view
52098,2026-08-06,page_view
52098,2026-08-07,hotel_click
52099,2026-08-05,page_view
52099,2026-08-06,hotel_click
52100,2026-08-23,page_view
52100,2026-08-24,hotel_click
52100,2026-08-24,checkout_start
52101,2026-08-15,page_view
52102,2026-08-25,page_view
52103,2026-08-11,page_view
52103,2026-08-11,hotel_click
52103,2026-08-12,checkout_start
52103,2026-08-14,booking
52104,2026-08-20,page_view
52104,2026-08-20,hotel_click
52104,2026-08-21,checkout_start
52105,2026-08-25,page_view
52106,2026-08-13,page_view
52107,2026-08-06,page_view
52108,2026-08-05,page_view
52109,2026-08-02,page_view
52109,2026-08-03,hotel_click
52109,2026-08-03,checkout_start
52110,2026-08-17,page_view
52111,2026-08-24,page_view
52111,2026-08-24,hotel_click
52112,2026-08-12,page_view
52113,2026-08-12,page_view
52114,2026-08-22,page_view
52115,2026-08-14,page_view
52116,2026-08-07,page_view
52117,2026-08-22,page_view
52117,2026-08-23,hotel_click
52117,2026-08-23,checkout_start
52117,2026-08-23,booking
52118,2026-08-26,page_view
52119,2026-08-29,page_view
52119,2026-08-29,hotel_click
52119,2026-08-30,checkout_start
52120,2026-08-14,page_view
52121,2026-08-07,page_view
52121,2026-08-08,hotel_click
52122,2026-08-09,page_view
52123,2026-08-14,page_view
52123,2026-08-15,hotel_click
52123,2026-08-15,checkout_start
52124,2026-08-21,page_view
52124,2026-08-21,hotel_click
52124,2026-08-22,checkout_start
52125,2026-08-17,page_view
52126,2026-08-17,page_view
52127,2026-08-25,page_view
52128,2026-08-21,page_view
52128,2026-08-22,hotel_click
52128,2026-08-23,checkout_start
52128,2026-08-24,booking
52129,2026-08-30,page_view
52130,2026-08-13,page_view
52131,2026-08-29,page_view
52131,2026-08-30,hotel_click
52131,2026-08-31,checkout_start
52132,2026-08-27,page_view
52132,2026-08-27,hotel_click
52133,2026-08-29,page_view
52133,2026-08-29,hotel_click
52134,2026-08-18,page_view
52135,2026-08-19,page_view
52135,2026-08-19,hotel_click
52135,2026-08-20,checkout_start
52136,2026-08-17,page_view
52136,2026-08-18,hotel_click
52137,2026-08-06,page_view
52138,2026-08-12,page_view
52138,2026-08-13,hotel_click
52138,2026-08-14,checkout_start
52139,2026-08-06,page_view
52140,2026-08-03,page_view
52140,2026-08-04,hotel_click
52140,2026-08-05,checkout_start
52141,2026-08-15,page_view
52142,2026-08-03,page_view
52142,2026-08-03,hotel_click
52142,2026-08-04,checkout_start
52143,2026-08-23,page_view
52143,2026-08-24,hotel_click
52143,2026-08-24,checkout_start
52144,2026-08-15,page_view
52144,2026-08-15,hotel_click
52145,2026-08-01,page_view
52145,2026-08-02,hotel_click
52146,2026-08-21,page_view
52147,2026-08-29,page_view
52148,2026-08-03,page_view
52149,2026-08-05,page_view
52150,2026-08-27,page_view
52151,2026-08-14,page_view
52151,2026-08-15,hotel_click
52152,2026-08-04,page_view
52152,2026-08-04,hotel_click
52153,2026-08-22,page_view
52154,2026-08-28,page_view
52154,2026-08-29,hotel_click
52155,2026-08-09,page_view
52155,2026-08-10,hotel_click
52156,2026-08-18,page_view
52157,2026-08-10,page_view
52158,2026-08-08,page_view
52159,2026-08-30,page_view
52160,2026-08-13,page_view
52161,2026-08-02,page_view
52161,2026-08-02,hotel_click
52161,2026-08-03,checkout_start
52162,2026-08-20,page_view
52163,2026-08-25,page_view
52164,2026-08-20,page_view
52165,2026-08-07,page_view
52166,2026-08-11,page_view
52167,2026-08-05,page_view
52168,2026-08-29,page_view
52169,2026-08-18,page_view
52169,2026-08-18,hotel_click
52169,2026-08-19,checkout_start
52170,2026-08-08,page_view
52170,2026-08-08,hotel_click
52170,2026-08-08,checkout_start
52170,2026-08-08,booking
52171,2026-08-27,page_view
52172,2026-08-26,page_view
52172,2026-08-27,hotel_click
52172,2026-08-27,checkout_start
52172,2026-08-28,booking
52173,2026-08-10,page_view
52174,2026-08-02,page_view
52174,2026-08-03,hotel_click
52174,2026-08-03,checkout_start
52175,2026-08-03,page_view
52175,2026-08-03,hotel_click
52175,2026-08-04,checkout_start
52176,2026-08-26,page_view
52176,2026-08-26,hotel_click
52176,2026-08-26,checkout_start
52176,2026-08-28,booking
52177,2026-08-23,page_view
52177,2026-08-24,hotel_click
52178,2026-08-05,page_view
52178,2026-08-06,hotel_click
52179,2026-08-16,page_view
52180,2026-08-10,page_view
52181,2026-08-11,page_view
52182,2026-08-19,page_view
52183,2026-08-16,page_view
52183,2026-08-16,hotel_click
52183,2026-08-16,checkout_start
52184,2026-08-12,page_view
52184,2026-08-12,hotel_click
52184,2026-08-13,checkout_start
52184,2026-08-13,booking
52185,2026-08-02,page_view
52186,2026-08-11,page_view
52187,2026-08-22,page_view
52188,2026-08-26,page_view
52189,2026-08-01,page_view
52190,2026-08-24,page_view
52191,2026-08-05,page_view
52192,2026-08-21,page_view
52192,2026-08-22,hotel_click
52192,2026-08-23,checkout_start
52193,2026-08-14,page_view
52194,2026-08-18,page_view
52195,2026-08-07,page_view
52196,2026-08-05,page_view
52197,2026-08-08,page_view
52198,2026-08-21,page_view
52198,2026-08-22,hotel_click
52198,2026-08-23,checkout_start
52199,2026-08-15,page_view
52199,2026-08-15,hotel_click
52200,2026-08-25,page_view
52201,2026-08-05,page_view
52201,2026-08-06,hotel_click
52202,2026-08-13,page_view
52202,2026-08-13,hotel_click
52202,2026-08-14,checkout_start
52203,2026-08-19,page_view
52203,2026-08-20,hotel_click
52203,2026-08-20,checkout_start
52204,2026-08-29,page_view
52205,2026-08-02,page_view
52206,2026-08-05,page_view
52207,2026-08-26,page_view
52208,2026-08-29,page_view
52209,2026-08-26,page_view
52209,2026-08-26,hotel_click
52210,2026-08-05,page_view
52211,2026-08-06,page_view
52212,2026-08-16,page_view
52212,2026-08-16,hotel_click
52213,2026-08-02,page_view
52214,2026-08-05,page_view
52215,2026-08-15,page_view
52216,2026-08-01,page_view
52217,2026-08-19,page_view
52218,2026-08-03,page_view
52219,2026-08-19,page_view
52220,2026-08-15,page_view
52221,2026-08-03,page_view
52221,2026-08-04,hotel_click
52221,2026-08-05,checkout_start
52221,2026-08-05,booking
52222,2026-08-08,page_view
52223,2026-08-15,page_view
52223,2026-08-16,hotel_click
52224,2026-08-01,page_view
52224,2026-08-01,hotel_click
52224,2026-08-01,checkout_start
52225,2026-08-06,page_view
52225,2026-08-07,hotel_click
52226,2026-08-22,page_view
52227,2026-08-17,page_view
52228,2026-08-16,page_view
52228,2026-08-17,hotel_click
52229,2026-08-13,page_view
52230,2026-08-01,page_view
52231,2026-08-03,page_view
52231,2026-08-04,hotel_click
52232,2026-08-24,page_view
52233,2026-08-06,page_view
52233,2026-08-06,hotel_click
52233,2026-08-07,checkout_start
52234,2026-08-20,page_view
52234,2026-08-20,hotel_click
52234,2026-08-21,checkout_start
52235,2026-08-21,page_view
52235,2026-08-21,hotel_click
52235,2026-08-21,checkout_start
52235,2026-08-21,booking
52236,2026-08-26,page_view
52237,2026-08-30,page_view
52237,2026-08-30,hotel_click
52237,2026-08-30,checkout_start
52238,2026-08-03,page_view
52239,2026-08-15,page_view
52239,2026-08-16,hotel_click
52240,2026-08-30,page_view
52240,2026-08-31,hotel_click
52241,2026-08-15,page_view
52241,2026-08-15,hotel_click
52241,2026-08-15,checkout_start
52242,2026-08-11,page_view
52242,2026-08-12,hotel_click
52242,2026-08-13,checkout_start
52242,2026-08-13,booking
52243,2026-08-27,page_view
