user_id,variant,assigned_date
46372,B,2026-08-08
46373,B,2026-08-01
46374,A,2026-08-20
46375,A,2026-08-15
46376,B,2026-08-17
46377,A,2026-08-24
46378,B,2026-08-18
46379,A,2026-08-24
46380,A,2026-08-03
46381,B,2026-08-24
46382,B,2026-08-06
46383,A,2026-08-17
46384,B,2026-08-23
46385,A,2026-08-13
46386,B,2026-08-23
46387,A,2026-08-22
46388,B,2026-08-17
46389,B,2026-08-21
46390,A,2026-08-16
46391,B,2026-08-17
46392,B,2026-08-01
46393,A,2026-08-16
46394,B,2026-08-06
46395,B,2026-08-08
46396,A,2026-08-01
46397,A,2026-08-02
46398,A,2026-08-15
46399,B,2026-08-05
46400,B,2026-08-24
46401,B,2026-08-27
46402,B,2026-08-20
46403,B,2026-08-15
46404,B,2026-08-30
46405,A,2026-08-21
46406,B,2026-08-10
46407,B,2026-08-05
46408,A,2026-08-03
46409,A,2026-08-06
46410,A,2026-08-21
46411,A,2026-08-15
46412,B,2026-08-18
46413,B,2026-08-14
46414,B,2026-08-10
46415,B,2026-08-30
46416,B,2026-08-04
46417,A,2026-08-11
46418,A,2026-08-20
46419,A,2026-08-07
46420,A,2026-08-15
46421,B,2026-08-23
46422,A,2026-08-09
46423,B,2026-08-15
46424,A,2026-08-26
46425,B,2026-08-12
46426,B,2026-08-18
46427,A,2026-08-06
46428,B,2026-08-18
46429,A,2026-08-25
46430,B,2026-08-18
46431,A,2026-08-22
46432,A,2026-08-24
46433,B,2026-08-06
46434,A,2026-08-28
46435,B,2026-08-15
46436,B,2026-08-19
46437,B,2026-08-05
46438,B,2026-08-04
46439,A,2026-08-17
46440,B,2026-08-21
46441,B,2026-08-10
46442,B,2026-08-12
46443,B,2026-08-05
46444,B,2026-08-07
46445,A,2026-08-12
46446,A,2026-08-23
46447,A,2026-08-02
46448,A,2026-08-30
46449,B,2026-08-20
46450,A,2026-08-17
46451,B,2026-08-13
46452,A,2026-08-05
46453,A,2026-08-05
46454,A,2026-08-20
46455,A,2026-08-26
46456,B,2026-08-12
46457,A,2026-08-12
46458,A,2026-08-07
46459,A,2026-08-06
46460,B,2026-08-29
46461,B,2026-08-10
46462,B,2026-08-19
46463,A,2026-08-16
46464,B,2026-08-02
46465,A,2026-08-04
46466,A,2026-08-09
46467,A,2026-08-26
46468,A,2026-08-05
46469,A,2026-08-01
46470,B,2026-08-11
46471,A,2026-08-19
46472,B,2026-08-25
46473,B,2026-08-23
46474,B,2026-08-03
46475,A,2026-08-01
46476,A,2026-08-04
46477,B,2026-08-09
46478,A,2026-08-28
46479,B,2026-08-16
46480,A,2026-08-07
46481,A,2026-08-05
46482,A,2026-08-13
46483,B,2026-08-11
46484,B,2026-08-14
46485,A,2026-08-22
46486,A,2026-08-17
46487,A,2026-08-23
46488,B,2026-08-12
46489,B,2026-08-21
46490,A,2026-08-23
46491,B,2026-08-21
46492,B,2026-08-21
46493,A,2026-08-19
46494,A,2026-08-05
46495,A,2026-08-24
46496,B,2026-08-30
46497,A,2026-08-08
46498,B,2026-08-02
46499,B,2026-08-27
46500,A,2026-08-17
46501,B,2026-08-02
46502,B,2026-08-27
46503,A,2026-08-23
46504,B,2026-08-03
46505,B,2026-08-24
46506,A,2026-08-20
46507,A,2026-08-26
46508,B,2026-08-26
46509,A,2026-08-24
46510,A,2026-08-30
46511,A,2026-08-18
46512,B,2026-08-29
46513,A,2026-08-30
46514,B,2026-08-15
46515,B,2026-08-05
46516,B,2026-08-22
46517,B,2026-08-17
46518,B,2026-08-14
46519,A,2026-08-01
46520,B,2026-08-14
46521,A,2026-08-09
46522,B,2026-08-05
46523,A,2026-08-30
46524,B,2026-08-04
46525,A,2026-08-30
46526,A,2026-08-01
46527,B,2026-08-03
46528,B,2026-08-29
46529,B,2026-08-20
46530,B,2026-08-11
46531,B,2026-08-16
46532,A,2026-08-11
46533,A,2026-08-21
46534,B,2026-08-30
46535,A,2026-08-10
46536,B,2026-08-12
46537,B,2026-08-30
46538,A,2026-08-05
46539,A,2026-08-10
46540,A,2026-08-24
46541,A,2026-08-13
46542,B,2026-08-29
46543,B,2026-08-19
46544,B,2026-08-07
46545,A,2026-08-30
46546,A,2026-08-16
46547,A,2026-08-29
46548,B,2026-08-06
46549,B,2026-08-10
46550,B,2026-08-27
46551,A,2026-08-10
46552,A,2026-08-26
46553,B,2026-08-11
46554,A,2026-08-22
46555,B,2026-08-10
46556,B,2026-08-25
46557,B,2026-08-14
46558,B,2026-08-15
46559,A,2026-08-07
46560,B,2026-08-13
46561,B,2026-08-11
46562,A,2026-08-07
46563,B,2026-08-11
46564,B,2026-08-14
46565,B,2026-08-17
46566,A,2026-08-16
46567,B,2026-08-01
46568,B,2026-08-09
46569,A,2026-08-09
46570,A,2026-08-28
46571,A,2026-08-27
46572,B,2026-08-10
46573,A,2026-08-19
46574,B,2026-08-15
46575,B,2026-08-16
46576,A,2026-08-11
46577,A,2026-08-27
46578,A,2026-08-24
46579,A,2026-08-25
46580,B,2026-08-17
46581,B,2026-08-28
46582,B,2026-08-30
46583,A,2026-08-19
46584,B,2026-08-13
46585,A,2026-08-06
46586,B,2026-08-15
46587,A,2026-08-16
46588,A,2026-08-04
46589,B,2026-08-08
46590,A,2026-08-25
46591,B,2026-08-07
46592,A,2026-08-27
46593,B,2026-08-17
46594,B,2026-08-16
46595,B,2026-08-30
46596,B,2026-08-02
46597,A,2026-08-17
46598,A,2026-08-25
46599,B,2026-08-04
46600,B,2026-08-26
46601,B,2026-08-14
46602,B,2026-08-08
46603,A,2026-08-05
46604,A,2026-08-05
46605,B,2026-08-05
46606,B,2026-08-27
46607,B,2026-08-05
46608,A,2026-08-03
46609,B,2026-08-06
46610,A,2026-08-30
46611,B,2026-08-01
46612,A,2026-08-08
46613,B,2026-08-13
46614,B,2026-08-20
46615,B,2026-08-06
46616,B,2026-08-18
46617,A,2026-08-18
46618,A,2026-08-16
46619,A,2026-08-08
46620,B,2026-08-30
46621,A,2026-08-17
46622,B,2026-08-08
46623,B,2026-08-15
46624,B,2026-08-26
46625,A,2026-08-10
46626,B,2026-08-01
46627,A,2026-08-09
46628,A,2026-08-17
46629,A,2026-08-20
46630,A,2026-08-25
46631,A,2026-08-01
46632,B,2026-08-09
46633,B,2026-08-14
46634,B,2026-08-24
46635,A,2026-08-05
46636,A,2026-08-06
46637,A,2026-08-05
46638,B,2026-08-04
46639,B,2026-08-28
46640,A,2026-08-16
46641,B,2026-08-16
46642,B,2026-08-10
46643,A,2026-08-14
46644,B,2026-08-13
46645,A,2026-08-28
46646,B,2026-08-04
46647,B,2026-08-14
46648,A,2026-08-26
46649,A,2026-08-24
46650,B,2026-08-24
46651,B,2026-08-09
46652,A,2026-08-03
46653,A,2026-08-10
46654,B,2026-08-15
46655,A,2026-08-24
46656,B,2026-08-19
46657,A,2026-08-02
46658,A,2026-08-02
46659,A,2026-08-09
46660,A,2026-08-04
46661,A,2026-08-05
46662,B,2026-08-02
46663,A,2026-08-25
46664,B,2026-08-07
46665,A,2026-08-19
46666,A,2026-08-06
46667,A,2026-08-23
46668,A,2026-08-16
46669,A,2026-08-14
46670,A,2026-08-12
46671,A,2026-08-06
46672,B,2026-08-26
46673,A,2026-08-27
46674,B,2026-08-26
46675,B,2026-08-22
46676,A,2026-08-13
46677,A,2026-08-15
46678,B,2026-08-24
46679,A,2026-08-14
46680,B,2026-08-08
46681,A,2026-08-21
46682,A,2026-08-30
46683,B,2026-08-20
46684,A,2026-08-11
46685,A,2026-08-21
46686,A,2026-08-09
46687,B,2026-08-12
46688,B,2026-08-26
46689,A,2026-08-06
46690,A,2026-08-19
46691,B,2026-08-03
46692,A,2026-08-30
46693,A,2026-08-01
46694,B,2026-08-15
46695,A,2026-08-15
46696,B,2026-08-05
46697,B,2026-08-22
46698,B,2026-08-24
46699,B,2026-08-11
46700,A,2026-08-25
46701,B,2026-08-23
46702,B,2026-08-01
46703,A,2026-08-23
46704,A,2026-08-10
46705,B,2026-08-25
46706,B,2026-08-20
46707,B,2026-08-11
46708,A,2026-08-28
46709,A,2026-08-07
46710,B,2026-08-25
46711,A,2026-08-17
46712,B,2026-08-12
46713,B,2026-08-26
46714,A,2026-08-25
46715,B,2026-08-04
46716,A,2026-08-12
46717,B,2026-08-24
46718,A,2026-08-03
46719,B,2026-08-18
46720,A,2026-08-29
46721,A,2026-08-12
46722,B,2026-08-24
46723,A,2026-08-24
46724,A,2026-08-19
46725,A,2026-08-13
46726,A,2026-08-16
46727,B,2026-08-08
46728,B,2026-08-27
46729,A,2026-08-27
46730,B,2026-08-06
46731,B,2026-08-10
46732,B,2026-08-25
46733,B,2026-08-10
46734,B,2026-08-29
46735,A,2026-08-06
46736,A,2026-08-08
46737,A,2026-08-18
46738,A,2026-08-17
46739,B,2026-08-26
46740,A,2026-08-10
46741,B,2026-08-02
46742,A,2026-08-12
46743,B,2026-08-20
46744,B,2026-08-10
46745,B,2026-08-09
46746,B,2026-08-16
46747,B,2026-08-07
46748,A,2026-08-09
46749,B,2026-08-25
46750,B,2026-08-25
46751,A,2026-08-24
46752,A,2026-08-06
46753,A,2026-08-30
46754,B,2026-08-27
46755,A,2026-08-10
46756,B,2026-08-07
46757,A,2026-08-18
46758,B,2026-08-11
46759,A,2026-08-01
46760,A,2026-08-29
46761,A,2026-08-21
46762,A,2026-08-24
46763,A,2026-08-19
46764,A,2026-08-23
46765,A,2026-08-05
46766,A,2026-08-28
46767,B,2026-08-26
46768,B,2026-08-29
46769,A,2026-08-24
46770,A,2026-08-06
46771,B,2026-08-22
46772,A,2026-08-07
46773,A,2026-08-23
46774,B,2026-08-04
46775,A,2026-08-26
46776,B,2026-08-16
46777,B,2026-08-28
46778,B,2026-08-10
46779,A,2026-08-26
46780,B,2026-08-15
46781,A,2026-08-13
46782,B,2026-08-08
46783,B,2026-08-22
46784,B,2026-08-27
46785,A,2026-08-13
46786,B,2026-08-24
46787,A,2026-08-07
46788,A,2026-08-17
46789,B,2026-08-04
46790,B,2026-08-07
46791,A,2026-08-16
46792,A,2026-08-25
46793,A,2026-08-02
46794,B,2026-08-21
46795,A,2026-08-25
46796,A,2026-08-25
46797,A,2026-08-22
46798,A,2026-08-23
46799,A,2026-08-25
46800,A,2026-08-14
46801,B,2026-08-14
46802,B,2026-08-26
46803,B,2026-08-08
46804,A,2026-08-30
46805,B,2026-08-26
46806,B,2026-08-06
46807,B,2026-08-22
46808,A,2026-08-07
46809,A,2026-08-07
46810,B,2026-08-02
46811,B,2026-08-25
46812,B,2026-08-04
46813,B,2026-08-13
46814,B,2026-08-29
46815,B,2026-08-10
46816,A,2026-08-09
46817,A,2026-08-15
46818,B,2026-08-12
46819,B,2026-08-27
46820,B,2026-08-10
46821,B,2026-08-19
46822,B,2026-08-21
46823,A,2026-08-05
46824,A,2026-08-07
46825,B,2026-08-28
46826,A,2026-08-20
46827,A,2026-08-11
46828,B,2026-08-16
46829,B,2026-08-13
46830,A,2026-08-28
46831,A,2026-08-04
46832,A,2026-08-16
46833,B,2026-08-13
46834,B,2026-08-29
46835,A,2026-08-01
46836,B,2026-08-22
46837,A,2026-08-04
46838,B,2026-08-27
46839,B,2026-08-15
46840,A,2026-08-26
46841,B,2026-08-26
46842,A,2026-08-21
46843,B,2026-08-30
46844,B,2026-08-27
46845,B,2026-08-25
46846,A,2026-08-16
46847,B,2026-08-04
46848,B,2026-08-17
46849,B,2026-08-11
46850,B,2026-08-25
46851,A,2026-08-05
46852,A,2026-08-26
46853,B,2026-08-13
46854,A,2026-08-12
46855,A,2026-08-29
46856,A,2026-08-27
46857,A,2026-08-23
46858,B,2026-08-03
46859,A,2026-08-04
46860,A,2026-08-28
46861,A,2026-08-10
46862,B,2026-08-09
46863,B,2026-08-10
46864,A,2026-08-13
46865,B,2026-08-01
46866,B,2026-08-12
46867,B,2026-08-11
46868,A,2026-08-21
46869,A,2026-08-08
46870,A,2026-08-26
46871,A,2026-08-23
46872,A,2026-08-14
46873,B,2026-08-14
46874,A,2026-08-20
46875,B,2026-08-23
46876,B,2026-08-17
46877,B,2026-08-22
46878,B,2026-08-25
46879,A,2026-08-19
46880,A,2026-08-20
46881,A,2026-08-24
46882,B,2026-08-28
46883,B,2026-08-21
46884,B,2026-08-21
46885,A,2026-08-17
46886,A,2026-08-06
46887,B,2026-08-14
46888,A,2026-08-18
46889,A,2026-08-17
46890,B,2026-08-06
46891,B,2026-08-05
46892,B,2026-08-13
46893,A,2026-08-16
46894,A,2026-08-21
46895,A,2026-08-09
46896,B,2026-08-12
46897,B,2026-08-10
46898,B,2026-08-26
46899,A,2026-08-13
46900,B,2026-08-19
46901,B,2026-08-16
46902,B,2026-08-17
46903,A,2026-08-16
46904,A,2026-08-30
46905,B,2026-08-14
46906,A,2026-08-16
46907,A,2026-08-24
46908,B,2026-08-15
46909,A,2026-08-12
46910,B,2026-08-05
46911,B,2026-08-11
46912,A,2026-08-05
46913,A,2026-08-24
46914,B,2026-08-24
46915,B,2026-08-11
46916,A,2026-08-02
46917,A,2026-08-19
46918,B,2026-08-26
46919,B,2026-08-26
46920,B,2026-08-17
46921,B,2026-08-19
46922,B,2026-08-12
46923,B,2026-08-20
46924,B,2026-08-27
46925,B,2026-08-23
46926,B,2026-08-25
46927,A,2026-08-28
46928,B,2026-08-05
46929,A,2026-08-12
46930,B,2026-08-16
46931,A,2026-08-01
46932,A,2026-08-02
46933,B,2026-08-10
46934,A,2026-08-02
46935,A,2026-08-25
46936,B,2026-08-10
46937,B,2026-08-23
46938,B,2026-08-18
46939,A,2026-08-01
46940,A,2026-08-05
46941,B,2026-08-12
46942,A,2026-08-17
46943,A,2026-08-25
46944,B,2026-08-19
46945,A,2026-08-18
46946,A,2026-08-30
46947,B,2026-08-13
46948,B,2026-08-22
46949,A,2026-08-03
46950,B,2026-08-21
46951,B,2026-08-10
46952,A,2026-08-14
46953,A,2026-08-08
46954,B,2026-08-10
46955,B,2026-08-02
46956,A,2026-08-28
46957,A,2026-08-13
46958,A,2026-08-05
46959,B,2026-08-11
46960,A,2026-08-24
46961,A,2026-08-01
46962,B,2026-08-26
46963,B,2026-08-10
46964,A,2026-08-30
46965,A,2026-08-27
46966,B,2026-08-29
46967,B,2026-08-28
46968,A,2026-08-13
46969,B,2026-08-28
46970,A,2026-08-04
46971,A,2026-08-21
46972,A,2026-08-30
46973,B,2026-08-10
46974,A,2026-08-12
46975,A,2026-08-14
46976,B,2026-08-27
46977,A,2026-08-03
46978,A,2026-08-28
46979,B,2026-08-02
46980,A,2026-08-28
46981,B,2026-08-19
46982,B,2026-08-11
46983,A,2026-08-21
46984,A,2026-08-07
46985,A,2026-08-18
46986,B,2026-08-29
46987,A,2026-08-14
46988,A,2026-08-07
46989,B,2026-08-22
46990,B,2026-08-30
46991,A,2026-08-07
46992,A,2026-08-23
46993,B,2026-08-09
46994,B,2026-08-23
46995,A,2026-08-30
46996,B,2026-08-12
46997,A,2026-08-29
46998,A,2026-08-06
46999,A,2026-08-26
47000,B,2026-08-24
47001,B,2026-08-07
47002,A,2026-08-22
47003,B,2026-08-04
47004,A,2026-08-16
47005,B,2026-08-07
47006,B,2026-08-28
47007,A,2026-08-08
47008,B,2026-08-08
47009,A,2026-08-28
47010,A,2026-08-28
47011,A,2026-08-20
47012,A,2026-08-26
47013,B,2026-08-25
47014,A,2026-08-03
47015,A,2026-08-09
47016,B,2026-08-19
47017,A,2026-08-13
47018,A,2026-08-07
47019,B,2026-08-20
47020,A,2026-08-21
47021,A,2026-08-29
47022,A,2026-08-15
47023,A,2026-08-19
47024,A,2026-08-02
47025,A,2026-08-12
47026,B,2026-08-08
47027,B,2026-08-30
47028,A,2026-08-23
47029,B,2026-08-23
47030,A,2026-08-08
47031,A,2026-08-13
47032,A,2026-08-01
47033,B,2026-08-28
47034,B,2026-08-24
47035,B,2026-08-10
47036,A,2026-08-28
47037,A,2026-08-30
47038,A,2026-08-30
47039,A,2026-08-21
47040,B,2026-08-24
47041,A,2026-08-09
47042,A,2026-08-29
47043,B,2026-08-02
47044,B,2026-08-19
47045,B,2026-08-22
47046,B,2026-08-25
47047,B,2026-08-14
47048,A,2026-08-10
47049,B,2026-08-10
47050,B,2026-08-08
47051,A,2026-08-14
47052,A,2026-08-13
47053,A,2026-08-06
47054,B,2026-08-21
47055,A,2026-08-30
47056,A,2026-08-13
47057,B,2026-08-03
47058,B,2026-08-28
47059,B,2026-08-20
47060,B,2026-08-29
47061,B,2026-08-13
47062,B,2026-08-23
47063,A,2026-08-23
47064,B,2026-08-19
47065,A,2026-08-16
47066,B,2026-08-04
47067,A,2026-08-03
47068,A,2026-08-15
47069,A,2026-08-15
47070,B,2026-08-18
47071,A,2026-08-22
47072,A,2026-08-07
47073,B,2026-08-20
47074,B,2026-08-05
47075,B,2026-08-08
47076,A,2026-08-25
47077,B,2026-08-23
47078,A,2026-08-10
47079,B,2026-08-30
47080,A,2026-08-01
47081,A,2026-08-11
47082,A,2026-08-30
47083,B,2026-08-03
47084,A,2026-08-27
47085,A,2026-08-21
47086,B,2026-08-03
47087,B,2026-08-15
47088,A,2026-08-17
47089,A,2026-08-18
47090,B,2026-08-08
47091,A,2026-08-23
47092,A,2026-08-13
47093,A,2026-08-10
47094,A,2026-08-03
47095,B,2026-08-20
47096,A,2026-08-14
47097,A,2026-08-13
47098,A,2026-08-03
47099,B,2026-08-13
47100,A,2026-08-20
47101,A,2026-08-24
47102,B,2026-08-25
47103,B,2026-08-23
47104,A,2026-08-09
47105,A,2026-08-30
47106,B,2026-08-25
47107,A,2026-08-16
47108,A,2026-08-23
47109,B,2026-08-23
47110,A,2026-08-08
47111,A,2026-08-12
47112,A,2026-08-26
47113,B,2026-08-28
47114,B,2026-08-12
47115,A,2026-08-19
47116,B,2026-08-24
47117,A,2026-08-17
47118,A,2026-08-29
47119,B,2026-08-15
47120,A,2026-08-22
47121,A,2026-08-18
47122,A,2026-08-07
47123,A,2026-08-13
47124,B,2026-08-19
47125,A,2026-08-16
47126,B,2026-08-11
47127,B,2026-08-26
47128,B,2026-08-05
47129,B,2026-08-26
47130,B,2026-08-02
47131,B,2026-08-01
47132,A,2026-08-16
47133,B,2026-08-05
47134,A,2026-08-25
47135,B,2026-08-25
47136,A,2026-08-07
47137,A,2026-08-30
47138,B,2026-08-09
47139,B,2026-08-04
47140,A,2026-08-19
47141,A,2026-08-27
47142,A,2026-08-20
47143,A,2026-08-15
47144,B,2026-08-07
47145,A,2026-08-24
47146,B,2026-08-18
47147,A,2026-08-05
47148,B,2026-08-21
47149,A,2026-08-29
47150,A,2026-08-25
47151,B,2026-08-29
47152,A,2026-08-29
47153,A,2026-08-13
47154,B,2026-08-03
47155,B,2026-08-28
47156,A,2026-08-06
47157,B,2026-08-26
47158,A,2026-08-12
47159,A,2026-08-21
47160,A,2026-08-18
47161,A,2026-08-18
47162,A,2026-08-04
47163,B,2026-08-28
47164,A,2026-08-20
47165,A,2026-08-23
47166,A,2026-08-14
47167,A,2026-08-28
47168,A,2026-08-14
47169,A,2026-08-01
47170,B,2026-08-11
47171,B,2026-08-22
47172,B,2026-08-27
47173,B,2026-08-29
47174,B,2026-08-09
47175,A,2026-08-18
47176,B,2026-08-28
47177,A,2026-08-05
47178,A,2026-08-10
47179,A,2026-08-15
47180,B,2026-08-27
47181,B,2026-08-10
47182,A,2026-08-16
47183,A,2026-08-04
47184,B,2026-08-04
47185,B,2026-08-08
47186,B,2026-08-30
47187,A,2026-08-06
47188,A,2026-08-23
47189,A,2026-08-11
47190,B,2026-08-28
47191,B,2026-08-25
47192,B,2026-08-13
47193,B,2026-08-19
47194,B,2026-08-11
47195,A,2026-08-02
47196,B,2026-08-03
47197,A,2026-08-15
47198,B,2026-08-24
47199,B,2026-08-13
47200,B,2026-08-25
47201,A,2026-08-10
47202,A,2026-08-05
47203,A,2026-08-24
47204,A,2026-08-30
47205,A,2026-08-11
47206,B,2026-08-23
47207,A,2026-08-28
47208,B,2026-08-14
47209,B,2026-08-28
47210,A,2026-08-29
47211,B,2026-08-25
47212,B,2026-08-20
47213,A,2026-08-15
47214,B,2026-08-13
47215,B,2026-08-26
47216,B,2026-08-03
47217,B,2026-08-09
47218,A,2026-08-08
47219,B,2026-08-15
47220,B,2026-08-23
47221,A,2026-08-01
47222,A,2026-08-02
47223,B,2026-08-09
47224,B,2026-08-21
47225,B,2026-08-17
47226,A,2026-08-09
47227,B,2026-08-01
47228,A,2026-08-08
47229,B,2026-08-05
47230,B,2026-08-30
47231,A,2026-08-11
47232,A,2026-08-28
47233,B,2026-08-06
47234,B,2026-08-17
47235,A,2026-08-18
47236,B,2026-08-23
47237,A,2026-08-18
47238,A,2026-08-05
47239,A,2026-08-27
47240,A,2026-08-25
47241,A,2026-08-05
47242,A,2026-08-28
47243,A,2026-08-19
47244,B,2026-08-27
47245,B,2026-08-13
47246,B,2026-08-22
47247,A,2026-08-07
47248,A,2026-08-26
47249,A,2026-08-14
47250,A,2026-08-27
47251,A,2026-08-26
47252,B,2026-08-27
47253,B,2026-08-08
47254,A,2026-08-03
47255,B,2026-08-27
47256,B,2026-08-04
47257,A,2026-08-10
47258,A,2026-08-04
47259,A,2026-08-18
47260,B,2026-08-23
47261,B,2026-08-12
47262,A,2026-08-20
47263,B,2026-08-20
47264,B,2026-08-15
47265,A,2026-08-13
47266,A,2026-08-12
47267,A,2026-08-08
47268,B,2026-08-22
47269,A,2026-08-22
47270,A,2026-08-27
47271,A,2026-08-09
47272,B,2026-08-20
47273,B,2026-08-09
47274,A,2026-08-17
47275,A,2026-08-27
47276,B,2026-08-25
47277,A,2026-08-01
47278,A,2026-08-23
47279,B,2026-08-06
47280,B,2026-08-07
47281,A,2026-08-09
47282,B,2026-08-10
47283,A,2026-08-04
47284,A,2026-08-16
47285,B,2026-08-12
47286,A,2026-08-09
47287,B,2026-08-03
47288,A,2026-08-26
47289,B,2026-08-27
47290,A,2026-08-27
47291,B,2026-08-09
47292,B,2026-08-29
47293,A,2026-08-17
47294,B,2026-08-14
47295,B,2026-08-05
47296,B,2026-08-26
47297,B,2026-08-21
47298,B,2026-08-01
47299,B,2026-08-01
47300,B,2026-08-03
47301,A,2026-08-09
47302,B,2026-08-23
47303,A,2026-08-06
47304,B,2026-08-09
47305,A,2026-08-04
47306,A,2026-08-20
47307,A,2026-08-19
47308,A,2026-08-05
47309,B,2026-08-05
47310,A,2026-08-28
47311,B,2026-08-14
47312,B,2026-08-10
47313,A,2026-08-23
47314,A,2026-08-16
47315,B,2026-08-23
47316,A,2026-08-06
47317,B,2026-08-20
47318,A,2026-08-23
47319,B,2026-08-14
47320,A,2026-08-18
47321,B,2026-08-29
47322,A,2026-08-28
47323,A,2026-08-09
47324,B,2026-08-07
47325,B,2026-08-18
47326,B,2026-08-10
47327,B,2026-08-02
47328,A,2026-08-13
47329,A,2026-08-06
47330,B,2026-08-27
47331,A,2026-08-23
47332,A,2026-08-09
47333,B,2026-08-20
47334,B,2026-08-08
47335,A,2026-08-30
47336,A,2026-08-10
47337,A,2026-08-16
47338,A,2026-08-15
47339,A,2026-08-13
47340,A,2026-08-18
47341,B,2026-08-06
47342,B,2026-08-20
47343,A,2026-08-24
47344,B,2026-08-09
47345,A,2026-08-18
47346,B,2026-08-07
47347,A,2026-08-23
47348,B,2026-08-24
47349,A,2026-08-29
47350,A,2026-08-05
47351,B,2026-08-11
47352,A,2026-08-13
47353,A,2026-08-03
47354,B,2026-08-01
47355,A,2026-08-04
47356,A,2026-08-19
47357,A,2026-08-18
47358,A,2026-08-06
47359,A,2026-08-23
47360,A,2026-08-10
47361,B,2026-08-07
47362,B,2026-08-12
47363,A,2026-08-08
47364,B,2026-08-13
47365,A,2026-08-30
47366,A,2026-08-18
47367,A,2026-08-14
47368,B,2026-08-11
47369,B,2026-08-28
47370,B,2026-08-10
47371,B,2026-08-29
47372,B,2026-08-06
47373,B,2026-08-13
47374,A,2026-08-22
47375,B,2026-08-10
47376,B,2026-08-12
47377,B,2026-08-01
47378,B,2026-08-18
47379,B,2026-08-13
47380,B,2026-08-25
47381,A,2026-08-24
47382,A,2026-08-28
47383,A,2026-08-29
47384,B,2026-08-04
47385,A,2026-08-06
47386,B,2026-08-18
47387,A,2026-08-28
47388,B,2026-08-05
47389,A,2026-08-18
47390,B,2026-08-29
47391,A,2026-08-05
47392,B,2026-08-07
47393,B,2026-08-23
47394,B,2026-08-09
47395,B,2026-08-03
47396,B,2026-08-12
47397,B,2026-08-20
47398,A,2026-08-25
47399,A,2026-08-14
47400,B,2026-08-08
47401,A,2026-08-12
47402,A,2026-08-07
47403,B,2026-08-24
47404,A,2026-08-09
47405,A,2026-08-12
47406,B,2026-08-04
47407,A,2026-08-05
47408,B,2026-08-09
47409,A,2026-08-07
47410,A,2026-08-14
47411,A,2026-08-20
47412,A,2026-08-22
47413,B,2026-08-27
47414,B,2026-08-17
47415,B,2026-08-01
47416,B,2026-08-25
47417,B,2026-08-15
47418,A,2026-08-24
47419,B,2026-08-15
47420,B,2026-08-29
47421,B,2026-08-01
47422,B,2026-08-29
47423,B,2026-08-15
47424,B,2026-08-27
47425,A,2026-08-02
47426,A,2026-08-29
47427,A,2026-08-04
47428,B,2026-08-17
47429,B,2026-08-16
47430,B,2026-08-18
47431,B,2026-08-21
47432,B,2026-08-16
47433,A,2026-08-08
47434,B,2026-08-06
47435,A,2026-08-22
47436,B,2026-08-20
47437,A,2026-08-02
47438,B,2026-08-19
47439,A,2026-08-13
47440,B,2026-08-22
47441,A,2026-08-22
47442,A,2026-08-21
47443,A,2026-08-06
47444,B,2026-08-27
47445,B,2026-08-06
47446,A,2026-08-13
47447,A,2026-08-01
47448,A,2026-08-22
47449,A,2026-08-21
47450,B,2026-08-24
47451,A,2026-08-09
47452,B,2026-08-30
47453,A,2026-08-22
47454,A,2026-08-29
47455,A,2026-08-12
47456,A,2026-08-12
47457,B,2026-08-26
47458,A,2026-08-04
47459,A,2026-08-19
47460,A,2026-08-16
47461,B,2026-08-26
47462,A,2026-08-12
47463,A,2026-08-01
47464,A,2026-08-23
47465,B,2026-08-21
47466,A,2026-08-04
47467,B,2026-08-09
47468,A,2026-08-07
47469,B,2026-08-10
47470,A,2026-08-13
47471,A,2026-08-08
47472,A,2026-08-20
47473,A,2026-08-10
47474,A,2026-08-28
47475,A,2026-08-10
47476,B,2026-08-08
47477,A,2026-08-20
47478,A,2026-08-15
47479,B,2026-08-01
47480,B,2026-08-27
47481,B,2026-08-15
47482,A,2026-08-24
47483,A,2026-08-17
47484,B,2026-08-13
47485,A,2026-08-12
47486,A,2026-08-03
47487,B,2026-08-23
47488,B,2026-08-19
47489,A,2026-08-29
47490,A,2026-08-24
47491,B,2026-08-05
47492,A,2026-08-03
47493,B,2026-08-21
47494,A,2026-08-05
47495,B,2026-08-24
47496,B,2026-08-28
47497,B,2026-08-09
47498,A,2026-08-06
47499,B,2026-08-16
47500,B,2026-08-10
47501,B,2026-08-16
47502,A,2026-08-03
47503,B,2026-08-18
47504,B,2026-08-11
47505,B,2026-08-19
47506,B,2026-08-25
47507,B,2026-08-23
47508,A,2026-08-15
47509,B,2026-08-11
47510,A,2026-08-27
47511,B,2026-08-25
47512,B,2026-08-29
47513,A,2026-08-22
47514,A,2026-08-24
47515,A,2026-08-10
47516,B,2026-08-27
47517,A,2026-08-09
47518,B,2026-08-03
47519,B,2026-08-23
47520,A,2026-08-09
47521,B,2026-08-18
47522,B,2026-08-12
47523,A,2026-08-23
47524,A,2026-08-21
47525,B,2026-08-24
47526,A,2026-08-16
47527,A,2026-08-04
47528,B,2026-08-01
47529,B,2026-08-27
47530,B,2026-08-13
47531,A,2026-08-26
47532,B,2026-08-08
47533,B,2026-08-06
47534,A,2026-08-29
47535,B,2026-08-08
47536,B,2026-08-19
